,smoothed_response,character_change,object_change,landmark_change,location_change,time_of_day_change,sound_presence_change
380,0.054400580465631676,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
381,0.07263468967187837,0.07918075824648958,0.0,0.0,0.0,0.0,0.1270001270001905
382,0.08276321102723702,0.0,0.0,0.0,0.0,0.0,0.0
383,0.08128573677938015,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
384,0.0698644921060685,0.0,0.0,0.0,0.0,0.0,0.0
385,0.05464645903790256,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
386,0.04095435206984207,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
387,0.03146941105527797,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
388,0.0245330175172883,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
389,0.019605561198299527,0.0,0.0,0.0,0.0,0.0,0.0
390,0.015375900954365258,0.0,0.0,0.0,0.0,0.0,0.0
391,0.012553000276279742,0.0,0.0,0.0,0.0,0.0,0.0
392,0.011990808570589083,0.0,0.0,0.0,0.0,0.0,0.0
393,0.01334318102615013,0.0,0.0,0.0,0.0,0.0,0.0
394,0.014503441089971906,0.07918075824648958,0.0,0.0,0.0,0.0,0.0
395,0.013549325009215353,0.0,0.0,0.0,0.0,0.0,0.0
396,0.010701682062777006,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0073068820404620614,0.0,0.0,0.0,0.0,0.0,0.0
398,0.005052745959541471,0.0,0.0,0.0,0.0,0.0,0.0
399,0.004419249082406102,0.0,0.0,0.0,0.0,0.0,0.0
400,0.004718852167543245,0.0,0.0,0.0,0.0,0.0,0.0
401,0.0049119009077322655,0.07918075824648958,0.0,0.0,0.0,0.0,0.0
402,0.004187631576181497,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0028092438057353945,0.0,0.0,0.0,0.0,0.0,0.0
404,0.0016845863148135035,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0013888696594118201,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0018774155701283607,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0031610343090153676,0.0,0.0,0.0,0.0,0.0,0.0
408,0.004448300371046588,0.0,0.0,0.0,0.0,0.0,0.0
409,0.004924553587395621,0.0,0.0,0.0,0.0,0.0,0.0
410,0.004289021436631273,0.0,0.0,0.0,0.0,0.0,0.0
411,0.0029386888123801806,0.0,0.0,0.0,0.0,0.0,0.0
412,0.001583848275931042,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0006708012230075443,0.07918075824648958,0.0,0.0,0.0,0.0,0.0
414,0.00034667765747997274,0.0,0.0,0.0,0.0,0.0,0.0
415,0.0011222874240210058,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0028821749626236934,0.0,0.0,0.0,0.0,0.0,0.0
417,0.005920944197618726,0.0,0.0,0.0,0.0,0.0,0.0
418,0.00951428419195655,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
419,0.012424134553370002,0.0,0.0,0.0,0.0,0.0,0.0
420,0.013574178809015324,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
421,0.01267081781587737,0.0,0.0,0.0,0.0,0.0,0.0
422,0.010708293362348121,0.0,0.0,0.0,0.0,0.0,0.0
423,0.009223165342679038,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
424,0.008711026167473228,0.0,0.0,0.0,0.0,0.0,0.0
425,0.010468956733718402,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
426,0.01511497331362536,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
427,0.023842155060573116,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
428,0.037791850125544785,0.0,0.0,0.0,0.0,0.0,0.0
429,0.054323979573200065,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
430,0.06934844225071889,0.03959037912324479,0.0,0.30499714066520933,0.21004201260420147,0.0,0.1270001270001905
431,0.07785620008354448,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
432,0.07663458331042873,0.0,0.0,0.0,0.0,0.0,0.0
433,0.06656839380794856,0.0,0.0,0.0,0.0,0.0,0.0
434,0.051877611528087945,0.0,0.0,0.0,0.0,0.0,0.0
435,0.03724059620188653,0.0,0.0,0.0,0.0,0.0,0.0
436,0.02584762310481204,0.0,0.0,0.0,0.0,0.0,0.0
437,0.017620177237225036,0.0,0.0,0.0,0.0,0.0,0.0
438,0.011757248478068163,0.0,0.0,0.0,0.0,0.0,0.0
439,0.008377168631585807,0.0,0.0,0.0,0.0,0.0,0.0
440,0.0065286233355538814,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
441,0.005826620613556221,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
442,0.005115844535353992,0.0,0.0,0.0,0.0,0.0,0.0
443,0.004336410709144531,0.0,0.0,0.0,0.0,0.0,0.0
444,0.00403310101792328,0.0,0.0,0.0,0.0,0.0,0.0
445,0.005004977004558385,0.0,0.0,0.0,0.0,0.0,0.0
446,0.00811570465741488,0.0,0.0,0.0,0.0,0.0,0.0
447,0.012567607230514113,0.0,0.0,0.0,0.0,0.0,0.0
448,0.017116354468767806,0.0,0.0,0.0,0.0,0.0,0.0
449,0.020036350867006676,0.0,0.0,0.0,0.07001400420140048,0.0,0.0
450,0.02012633465698267,0.0,0.0,0.0,0.0,0.0,0.0
451,0.017204331412094296,0.0,0.0,0.0,0.0,0.0,0.0
452,0.012313159109898976,0.0,0.0,0.0,0.0,0.0,0.0
453,0.0073768123951662564,0.0,0.0,0.0,0.0,0.0,0.0
454,0.004551579676442131,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0043747389734218765,0.0,0.0,0.0,0.0,0.0,0.0
456,0.007480966901405358,0.0,0.0,0.0,0.0,0.0,0.0
457,0.01307673509666009,0.0,0.0,0.0,0.0,0.0,0.0
458,0.01978165279672124,0.0,0.0,0.0,0.0,0.0,0.0
459,0.025817502294796252,0.0,0.0,0.0,0.0,0.0,0.0
460,0.02952299656142809,0.0,0.0,0.0,0.0,0.0,0.0
461,0.02985452517329307,0.0,0.0,0.0,0.0,0.0,0.0
462,0.027374153311893513,0.0,0.0,0.0,0.0,0.0,0.0
463,0.023831486031191666,0.0,0.0,0.0,0.0,0.0,0.0
464,0.020720120832685082,0.0,0.0,0.0,0.0,0.0,0.0
465,0.019090631966032875,0.0,0.0,0.0,0.0,0.0,0.0
466,0.019341136693843665,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
467,0.021564325845419945,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
468,0.023343341677190432,0.0,0.0,0.0,0.0,0.0,0.0
469,0.023463654618288587,0.0,0.0,0.0,0.07001400420140048,0.0,0.0
470,0.02179070788158322,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
471,0.01871690865809115,0.0,0.0,0.0,0.0,0.0,0.0
472,0.015095380895524332,0.0,0.0,0.0,0.0,0.0,0.0
473,0.012277838263922378,0.0,0.0,0.0,0.0,0.0,0.0
474,0.011689415528972335,0.0,0.0,0.0,0.0,0.0,0.0
475,0.014264648603612902,0.0,0.0,0.0,0.0,0.0,0.0
476,0.01998272668473786,0.0,0.0,0.0,0.0,0.0,0.0
477,0.02784984933623656,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
478,0.035615191342629665,0.0,0.0,0.0,0.0,0.0,0.0
479,0.03947264531748192,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
480,0.03732968252265852,0.0,0.0,0.0,0.0,0.0,0.0
481,0.030342476198479074,0.0,0.0,0.0,0.0,0.0,0.0
482,0.02196800448306502,0.0,0.0,0.0,0.0,0.0,0.0
483,0.016147646217795856,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
484,0.013945635258609897,0.0,0.0,0.0,0.0,0.0,0.0
485,0.013619713870062021,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
486,0.013857289774492219,0.0,0.0,0.0,0.0,0.0,0.0
487,0.013591661473461232,0.0,0.0,0.0,0.0,0.0,0.0
488,0.012293116613719974,0.0,0.0,0.0,0.0,0.0,0.0
489,0.009980388186270936,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
490,0.006892420949151893,0.0,0.0,0.0,0.0,0.0,0.0
491,0.004064037595772528,0.0,0.0,0.0,0.0,0.0,0.0
492,0.0025155142750996726,0.0,0.0,0.0,0.0,0.0,0.0
493,0.002686431967656562,0.0,0.0,0.0,0.0,0.0,0.0
494,0.004840653873970835,0.0,0.0,0.0,0.0,0.0,0.0
495,0.008548234115247532,0.0,0.0,0.0,0.0,0.0,0.0
496,0.012519174917040209,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
497,0.015243204169284133,0.0,0.0,0.0,0.0,0.0,0.0
498,0.016010965608979424,0.0,0.0,0.0,0.0,0.0,0.0
499,0.016445266158573196,0.0,0.0,0.0,0.0,0.0,0.0
500,0.017755412010211816,0.0,0.0,0.0,0.0,0.0,0.0
501,0.020494491618168784,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
502,0.023033272725232926,0.0,0.0,0.0,0.0,0.0,0.0
503,0.023477238806324366,0.0,0.0,0.0,0.0,0.0,0.0
504,0.021451580530356746,0.0,0.0,0.0,0.0,0.0,0.0
505,0.01824011739728525,0.0,0.0,0.0,0.0,0.0,0.0
506,0.01612297386570926,0.0,0.0,0.0,0.0,0.0,0.0
507,0.016647196394877422,0.0,0.0,0.0,0.0,0.0,0.0
508,0.01970473476131846,0.0,0.0,0.0,0.0,0.0,0.0
509,0.023670398914734537,0.0,0.0,0.0,0.0,0.0,0.0
510,0.027010837378602538,0.0,0.0,0.0,0.0,0.0,0.0
511,0.027595551367663375,0.0,0.0,0.0,0.0,0.0,0.0
512,0.02587997920890983,0.0,0.0,0.0,0.0,0.0,0.0
513,0.02329798804919936,0.0,0.0,0.0,0.0,0.0,0.0
514,0.021117381189497433,0.0,0.0,0.0,0.0,0.0,0.0
515,0.019599722321007915,0.0,0.0,0.0,0.0,0.0,0.0
516,0.018631201264730442,0.0,0.0,0.0,0.0,0.0,0.0
517,0.018824624799097096,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0206935021790236,0.0,0.0,0.0,0.0,0.0,0.0
519,0.02315718118767994,0.0,0.0,0.0,0.0,0.0,0.0
520,0.02517652508390213,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
521,0.026989758866157173,0.0,0.0,0.0,0.0,0.0,0.0
522,0.028470617863351748,0.0,0.0,0.0,0.0,0.0,0.0
523,0.029340535605400134,0.0,0.0,0.0,0.0,0.0,0.0
524,0.029055426940300177,0.0,0.0,0.0,0.0,0.0,0.0
525,0.02779228336162914,0.0,0.0,0.0,0.0,0.0,0.0
526,0.025621052780850688,0.0,0.0,0.0,0.0,0.0,0.0
527,0.02328031242325292,0.0,0.0,0.0,0.0,0.0,0.0
528,0.02126315153598491,0.0,0.0,0.0,0.0,0.0,0.0
529,0.020530801992455112,0.0,0.0,0.0,0.0,0.0,0.0
530,0.020218375949625292,0.0,0.0,0.0,0.0,0.0,0.0
531,0.021123824313808517,0.0,0.0,0.0,0.0,0.0,0.0
532,0.023722327652741477,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
533,0.026906431807350997,0.0,0.0,0.0,0.0,0.0,0.0
534,0.028367542117064666,0.0,0.0,0.0,0.0,0.0,0.0
535,0.027995813441987316,0.0,0.0,0.0,0.0,0.0,0.0
536,0.029084872613996556,0.0,0.0,0.0,0.0,0.0,0.0
537,0.03480550372604817,0.0,0.0,0.0,0.0,0.0,0.0
538,0.047097145036292344,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
539,0.06327003400968353,0.0,0.0,0.0,0.0,0.0,0.0
540,0.07688557925354776,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
541,0.08002525368652985,0.0,0.0,0.0,0.0,0.0,0.0
542,0.07228390708870601,0.0,0.0,0.0,0.0,0.0,0.0
543,0.058796000530705224,0.0,0.0,0.0,0.0,0.0,0.0
544,0.04568430522321296,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
545,0.03513331490339376,0.0,0.0,0.0,0.0,0.0,0.0
546,0.02754683003283711,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
547,0.022178721019778188,0.0,0.0,0.0,0.0,0.0,0.0
548,0.017457438451297096,0.0,0.0,0.0,0.0,0.0,0.0
549,0.012314507515120395,0.0,0.0,0.0,0.0,0.0,0.0
550,0.007385081953629814,0.0,0.0,0.0,0.0,0.0,0.0
551,0.003842633396972559,0.0,0.0,0.0,0.0,0.0,0.0
552,0.001540336404243526,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
553,0.0004070868317844972,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
554,0.0002716699790261356,0.0,0.0,0.0,0.0,0.0,0.0
555,0.0008604392372578466,0.0,0.0,0.0,0.0,0.0,0.0
556,0.001906010417513284,0.0,0.0,0.0,0.0,0.0,0.0
557,0.0033447274802799317,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
558,0.004931289977423527,0.0,0.0,0.0,0.0,0.0,0.0
559,0.0064412483747550335,0.0,0.0,0.0,0.0,0.0,0.0
560,0.008051002735756159,0.0,0.0,0.0,0.0,0.0,0.0
561,0.010148962590275342,0.0,0.0,0.0,0.0,0.0,0.0
562,0.012712486018015381,0.0,0.0,0.0,0.0,0.0,0.0
563,0.014558009897324097,0.0,0.0,0.0,0.0,0.0,0.0
564,0.014419875452780076,0.0,0.0,0.0,0.0,0.0,0.0
565,0.012499303678437403,0.0,0.0,0.0,0.0,0.0,0.0
566,0.010988911335435236,0.0,0.0,0.0,0.0,0.0,0.0
567,0.011583373462296591,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
568,0.015680063834074595,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
569,0.024118787705964116,0.0,0.0,0.0,0.0,0.0,0.0
570,0.03554589650362819,0.0,0.0,0.0,0.0,0.0,0.0
571,0.04864298321744905,0.0,0.09016696346674323,0.0,0.0,0.0,0.1270001270001905
572,0.060349142882121024,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
573,0.06729875925399798,0.0,0.0,0.15249857033260467,0.0,0.0,0.0
574,0.06726061376120639,0.0,0.0,0.15249857033260467,0.0,0.0,0.0
575,0.06090423896951749,0.0,0.0,0.0,0.0,0.0,0.0
576,0.05024129881672538,0.0,0.0,0.0,0.0,0.0,0.0
577,0.038424205481883945,0.0,0.0,0.0,0.0,0.0,0.0
578,0.027005381320206637,0.0,0.0,0.0,0.0,0.0,0.0
579,0.017726272862209586,0.0,0.0,0.0,0.0,0.0,0.0
580,0.011584787950908707,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
581,0.008398239583373964,0.03959037912324479,0.0,0.0,0.0,0.0,0.1270001270001905
582,0.008075190709180204,0.0,0.0,0.0,0.0,0.0,0.0
583,0.010573872874126563,0.0,0.0,0.0,0.0,0.0,0.0
584,0.014589027127177231,0.0,0.0,0.0,0.0,0.0,0.0
585,0.018127205954388728,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
586,0.020237014842644455,0.0,0.0,0.0,0.0,0.0,0.0
587,0.0208096440283617,0.0,0.0,0.0,0.0,0.0,0.0
588,0.020017910873245996,0.0,0.09016696346674323,0.0,0.0,0.0,0.1270001270001905
589,0.018097546495915377,0.03959037912324479,0.0,0.0,0.0,0.0,0.1270001270001905
590,0.015656108579083887,0.0,0.0,0.0,0.0,0.0,0.0
591,0.013574274070603114,0.0,0.0,0.0,0.0,0.0,0.0
592,0.01349266269277298,0.0,0.0,0.0,0.0,0.0,0.0
593,0.015746586417716313,0.0,0.0,0.0,0.0,0.0,0.0
594,0.02097495170492361,0.0,0.0,0.0,0.0,0.0,0.0
595,0.0273165266587341,0.0,0.0,0.0,0.0,0.0,0.0
596,0.031971571954024,0.0,0.0,0.0,0.0,0.0,0.0
597,0.032577635277765644,0.0,0.0,0.0,0.0,0.0,0.0
598,0.029475682115652213,0.0,0.0,0.0,0.0,0.0,0.0
599,0.0247016649101047,0.0,0.0,0.0,0.0,0.0,0.0
600,0.021227436011193805,0.0,0.0,0.0,0.0,0.0,0.0
601,0.020830394077805875,0.0,0.0,0.0,0.0,0.0,0.0
602,0.022662743773156458,0.0,0.0,0.0,0.0,0.0,0.0
603,0.024506257607518372,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
604,0.023856078097636634,0.0,0.0,0.0,0.0,0.0,0.0
605,0.02139492614888717,0.0,0.0,0.0,0.0,0.0,0.0
606,0.018661167261430748,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
607,0.016762168793200534,0.0,0.0,0.0,0.0,0.0,0.0
608,0.01532024399869247,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
609,0.014040329161046418,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
610,0.013356471304863511,0.0,0.0,0.0,0.0,0.0,0.0
611,0.01510948237545162,0.0,0.0,0.0,0.0,0.0,0.0
612,0.02062754803276462,0.0,0.0,0.0,0.07001400420140048,0.0,0.0
613,0.029186445084914543,0.0,0.0,0.0,0.0,0.0,0.0
614,0.03842178472529867,0.0,0.0,0.0,0.0,0.0,0.0
615,0.04567719249438611,0.0,0.0,0.15249857033260467,0.07001400420140048,0.0,0.0
616,0.04959413540393262,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
617,0.05039043088454191,0.0,0.0,0.0,0.0,0.0,0.0
618,0.04974743491965627,0.0,0.0,0.0,0.0,0.0,0.0
619,0.04900321033455083,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
620,0.04729503943135524,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
621,0.04269183284481302,0.0,0.0,0.0,0.0,0.0,0.0
622,0.03604880251766848,0.0,0.0,0.0,0.0,0.0,0.0
623,0.028693113626628367,0.0,0.0,0.0,0.0,0.0,0.0
624,0.02201306757646568,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
625,0.01645086989122984,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
626,0.01265852996107095,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
627,0.011387676716209369,0.0,0.0,0.0,0.0,0.0,0.0
628,0.011278819895902245,0.0,0.0,0.0,0.0,0.0,0.0
629,0.01086029690487488,0.0,0.0,0.0,0.0,0.0,0.0
630,0.00962983305001423,0.0,0.0,0.0,0.0,0.0,0.0
631,0.008119016829263713,0.0,0.0,0.0,0.0,0.0,0.0
632,0.006924272106546902,0.0,0.0,0.0,0.0,0.0,0.0
633,0.0059725183229675325,0.0,0.0,0.0,0.0,0.0,0.0
634,0.004616802699290142,0.0,0.0,0.0,0.0,0.0,0.0
635,0.0031961119474067544,0.07918075824648958,0.0,0.0,0.0,0.0,0.0
636,0.0019791077627383043,0.0,0.0,0.0,0.0,0.0,0.0
637,0.0015369280270856101,0.0,0.0,0.0,0.0,0.0,0.0
638,0.001921392009683757,0.0,0.0,0.0,0.0,0.0,0.0
639,0.0030920525663546976,0.0,0.0,0.0,0.0,0.0,0.0
640,0.004400006933065552,0.07918075824648958,0.0,0.0,0.0,0.0,0.0
641,0.0049275030191043455,0.0,0.0,0.0,0.0,0.0,0.0
642,0.004341292893345916,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0030089611607644153,0.0,0.0,0.0,0.0,0.0,0.0
644,0.001640518450623022,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0007033892738048559,0.0,0.0,0.0,0.0,0.0,0.0
646,0.0001590366857529466,0.0,0.0,0.0,0.0,0.0,0.0
647,7.719378659332208e-05,0.0,0.0,0.0,0.0,0.0,0.0
648,0.0008533002965853072,0.0,0.0,0.0,0.0,0.0,0.0
649,0.002320063110363029,0.0,0.0,0.0,0.0,0.0,0.0
650,0.004766447488042228,0.0,0.0,0.0,0.0,0.0,0.0
651,0.008003316665902553,0.0,0.0,0.0,0.0,0.0,0.0
652,0.010716898243850016,0.0,0.0,0.0,0.0,0.0,0.0
653,0.011843438595123743,0.0,0.0,0.0,0.0,0.0,0.0
654,0.011195784751399521,0.0,0.0,0.0,0.0,0.0,0.0
655,0.009355912769639593,0.0,0.0,0.0,0.0,0.0,0.0
656,0.0070045295556210785,0.07918075824648958,0.0,0.0,0.0,0.0,0.0
657,0.004571338763573673,0.0,0.0,0.0,0.0,0.0,0.0
658,0.0024057276645873707,0.0,0.0,0.0,0.0,0.0,0.0
659,0.0011449410053175932,0.0,0.0,0.0,0.0,0.0,0.0
660,0.0004179375732160916,0.0,0.0,0.0,0.0,0.0,0.0
661,3.5989425396235074e-05,0.0,0.0,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,2.3745813973589506e-05,0.0,0.0,0.0,0.0,0.0,0.0
664,0.00037031149778156696,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0010626405882508676,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
666,0.0022231380232860956,0.0,0.0,0.0,0.0,0.0,0.0
667,0.003658325083514611,0.0,0.0,0.0,0.0,0.0,0.0
668,0.004735714772972895,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
669,0.0048228442931389955,0.0,0.0,0.0,0.0,0.0,0.0
670,0.003864001871552859,0.0,0.0,0.0,0.0,0.0,0.0
671,0.00243536750865928,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0012073602978649484,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0004705181647181199,0.0,0.0,0.0,0.0,0.0,0.0
674,0.000819162854722369,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0035090615653408986,0.0,0.0,0.0,0.0,0.0,0.0
676,0.008568629148804663,0.0,0.09016696346674323,0.0,0.0,0.0,0.0
677,0.01611334362197833,0.0,0.0,0.0,0.0,0.0,0.0
678,0.0240503937198369,0.03959037912324479,0.09016696346674323,0.0,0.0,0.0,0.0
679,0.02855210494535683,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
680,0.027000875785564465,0.0,0.0,0.0,0.0,0.0,0.0
681,0.020370749891355774,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
682,0.012279231504783682,0.0,0.0,0.0,0.0,0.0,0.0
683,0.005909264721885417,0.0,0.0,0.0,0.0,0.0,0.0
684,0.0019721970731067734,0.0,0.0,0.0,0.0,0.0,0.0
685,0.0003032176857684665,0.0,0.0,0.0,0.0,0.0,0.0
686,7.712187942035519e-06,0.0,0.0,0.0,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0.0,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0.0,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
695,4.684022461870657e-08,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0002310278770679943,0.0,0.0,0.0,0.0,0.0,0.0
697,0.0012063478770692148,0.0,0.0,0.0,0.0,0.0,0.0
698,0.002932824272686164,0.0,0.0,0.0,0.0,0.0,0.0
699,0.005552947577120482,0.0,0.0,0.0,0.0,0.0,0.0
700,0.008368940694743105,0.07918075824648958,0.0,0.0,0.0,0.0,0.0
701,0.010842757583703209,0.0,0.0,0.0,0.0,0.0,0.0
702,0.012203371619460146,0.0,0.0,0.0,0.0,0.0,0.0
703,0.013210840316510547,0.0,0.0,0.0,0.0,0.0,0.0
704,0.014692939839476985,0.0,0.0,0.0,0.0,0.0,0.0
705,0.01655693307376137,0.0,0.0,0.0,0.0,0.0,0.0
706,0.01909811029424529,0.0,0.0,0.0,0.0,0.0,0.0
707,0.023565655395429826,0.0,0.0,0.0,0.0,0.0,0.0
708,0.0340438658041885,0.0,0.0,0.0,0.0,0.0,0.0
709,0.051509444258007485,0.0,0.0,0.0,0.0,0.0,0.0
710,0.07202963823696715,0.07918075824648958,0.0,0.0,0.07001400420140048,0.0,0.0
711,0.08851550800905511,0.0,0.0,0.0,0.0,0.0,0.0
712,0.09434513531507518,0.0,0.0,0.15249857033260467,0.07001400420140048,0.0,0.0
713,0.08681567806620584,0.0,0.0,0.15249857033260467,0.0,0.0,0.0
714,0.06911406717868707,0.0,0.0,0.15249857033260467,0.14002800840280097,0.0,0.0
715,0.047420050922422075,0.0,0.0,0.30499714066520933,0.0,0.0,0.0
716,0.028096125198394533,0.0,0.0,0.0,0.14002800840280097,0.0,0.0
717,0.014912727196964654,0.0,0.0,0.30499714066520933,0.14002800840280097,0.0,0.0
718,0.00754550387816188,0.0,0.0,0.30499714066520933,0.14002800840280097,0.0,0.0
719,0.005563001336161718,0.0,0.0,0.15249857033260467,0.0,0.0,0.0
720,0.006540514264199419,0.0,0.0,0.0,0.07001400420140048,0.0,0.0
721,0.00851983476058721,0.0,0.0,0.0,0.0,0.0,0.0
722,0.011265318495256218,0.0,0.0,0.0,0.14002800840280097,0.0,0.0
723,0.013860110594962054,0.0,0.0,0.15249857033260467,0.0,0.0,0.0
724,0.015987393574071706,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
725,0.017084672696596657,0.0,0.0,0.15249857033260467,0.0,0.0,0.0
726,0.016812608058630284,0.0,0.0,0.0,0.0,0.0,0.0
727,0.015536359060226872,0.0,0.0,0.0,0.0,0.0,0.0
728,0.014391707532887507,0.0,0.0,0.0,0.0,0.0,0.0
729,0.014039224176094895,0.0,0.0,0.0,0.0,0.0,0.0
730,0.014421558991407457,0.0,0.0,0.0,0.0,0.0,0.0
731,0.014167725007915443,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
732,0.012139908422970068,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
733,0.008967682834058128,0.0,0.0,0.0,0.0,0.0,0.0
734,0.005627369408264389,0.0,0.0,0.0,0.0,0.0,0.0
735,0.003691221842302564,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0035855213050877193,0.0,0.0,0.0,0.0,0.0,0.0
737,0.0054143103319340925,0.0,0.0,0.0,0.0,0.0,0.0
738,0.008276858269986006,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
739,0.010970483332159683,0.0,0.0,0.0,0.0,0.0,0.0
740,0.012988893763655815,0.0,0.0,0.0,0.0,0.0,0.0
741,0.014598454076838763,0.0,0.0,0.0,0.0,0.0,0.0
742,0.016641966244539855,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
743,0.01900402317454165,0.0,0.0,0.0,0.0,0.0,0.0
744,0.019963610810750116,0.0,0.0,0.0,0.0,0.0,0.0
745,0.018516591880157494,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
746,0.015694987403711985,0.0,0.0,0.0,0.0,0.0,0.0
747,0.012904241966354146,0.0,0.0,0.0,0.0,0.0,0.0
748,0.011131119831427089,0.0,0.0,0.0,0.0,0.0,0.0
749,0.010782785591409993,0.0,0.0,0.0,0.0,0.0,0.0
750,0.011068470432700582,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
751,0.011137162626728364,0.0,0.0,0.0,0.0,0.0,0.0
752,0.010765430528102632,0.0,0.0,0.0,0.0,0.0,0.0
753,0.010505205224780186,0.0,0.0,0.0,0.0,0.0,0.0
754,0.013537488496200338,0.0,0.0,0.0,0.0,0.0,0.0
755,0.020240073826017894,0.03959037912324479,0.0,0.0,0.0,0.0,0.0
756,0.030028192658702102,0.0,0.0,0.0,0.0,0.0,0.0
757,0.04078071631307297,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
758,0.04921543259803237,0.0,0.0,0.0,0.0,0.0,0.1270001270001905
759,0.052962086568128314,0.0,0.0,0.0,0.0,0.0,0.0
760,0.051199432662915496,0.0,0.0,0.0,0.07001400420140048,0.0,0.0
